id,word_count,smallpox_death_cooccurrences,cooccur_topic1_land,cooccur_topic1_black,cooccur_topic1_silk,cooccur_topic1_cotton,cooccur_topic1_good,cooccur_topic2_good,cooccur_topic2_work,cooccur_topic2_public,cooccur_topic2_john,cooccur_topic2_part,cooccur_topic3_state,cooccur_topic3_committee,cooccur_topic3_house,cooccur_topic3_time,cooccur_topic3_many,cooccur_topic4_county,cooccur_topic4_bank,cooccur_topic4_court,cooccur_topic4_portland,cooccur_topic4_notice,cooccur_topic5_state,cooccur_topic5_last,cooccur_topic5_time,cooccur_topic5_year,cooccur_topic5_house,topic_1_prob,topic_2_prob,topic_3_prob,topic_4_prob,topic_5_prob
32_1819-01-12_p2_sn83016083_00332895096_1819011201_0809,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027147764340043068,0.01865386590361595,0.13270780444145203,0.0109912334010005,0.8104993104934692
3_1819-02-09_p2_sn83016083_00332895096_1819020901_0825,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013049142435193062,0.5233988165855408,0.0,0.4529772698879242,0.0
11_1819-02-16_p4_sn83016083_00332895096_1819021601_0831,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01188793033361435,0.0,0.0,0.969926118850708,0.0
51_1819-03-16_p3_sn83016083_00332895096_1819031601_0846,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9767003059387207,0.0,0.0,0.0,0.0
1_1819-02-16_p1_sn83016083_00332895096_1819021601_0828,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0873458981513977,0.7109702825546265,0.0,0.19349981844425201
4_1819-03-02_p2_sn83016083_00332895096_1819030201_0837,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5768776535987854,0.0,0.12368862330913544,0.0,0.28758785128593445
44_1819-03-23_p3_sn83016083_00332895096_1819032301_0850,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06985491514205933,0.8419334888458252,0.03578702732920647,0.028547421097755432,0.023877177387475967
45_1819-01-19_p4_sn83016083_00332895096_1819011901_0815,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9678663015365601,0.011260181665420532,0.0,0.0,0.0
26_1819-04-20_p2_sn83016083_00332895096_1819042001_0861,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025399554520845413,0.015757467597723007,0.01185412798076868,0.0,0.9375019073486328
15_1819-04-27_p3_sn83016083_00332895096_1819042701_0866,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7750983834266663,0.2112072855234146,0.0,0.0,0.0
24_1819-03-23_p3_sn83016083_00332895096_1819032301_0850,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08517494052648544,0.805404782295227,0.04394141212105751,0.03562045097351074,0.02985837496817112
35_1819-08-24_p4_sn83016083_00332895102_1819082401_0062,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08560600876808167,0.8049604296684265,0.04401317238807678,0.035580795258283615,0.029839593917131424
28_1819-10-26_p3_sn85025061_00513684939_1819102601_0238,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46639907360076904,0.026743890717625618,0.019645892083644867,0.015886008739471436,0.4713250696659088
16_1819-05-04_p3_sn83016083_00332895096_1819050401_0870,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9782999157905579,0.0,0.0,0.0,0.0
43_1819-05-04_p1_sn83016083_00332895096_1819050401_0868,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02765807881951332,0.9449566006660461,0.011013039387762547,0.0,0.0
16_1819-04-20_p1_sn83016083_00332895096_1819042001_0860,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7857978343963623,0.20127291977405548,0.0,0.0,0.0
36_1819-08-24_p4_sn83016083_00332895102_1819082401_0062,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11562082171440125,0.4370344281196594,0.44375619292259216,0.0,0.0
27_1819-02-09_p4_sn83016083_00332895096_1819020901_0827,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012003692798316479,0.9732964038848877,0.0,0.0,0.0
8_1819-01-12_p1_sn83016083_00332895096_1819011201_0808,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012197175063192844,0.0,0.0,0.9690983891487122,0.0
30_1819-04-06_p1_sn83016083_00332895096_1819040601_0856,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.9786543250083923,0.0
30_1819-02-23_p3_sn83016083_00332895096_1819022301_0834,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33283761143684387,0.22998513281345367,0.17569300532341003,0.14213863015174866,0.11934563517570496
9_1819-08-31_pNone_sn85025061_00513684939_1819083101_0207,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.44538819789886475,0.0,0.0,0.5396416783332825
10_1819-03-30_p3_sn83016083_00332895096_1819033001_0854,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01542822364717722,0.34493234753608704,0.5692444443702698,0.06520147621631622,0.0
3_1819-12-14_p4_sn85025061_00513684939_1819121401_0267,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08344294875860214,0.0,0.5638076066970825,0.0,0.3444419801235199
2_1819-03-23_p3_sn83016083_00332895096_1819032301_0850,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.832593560218811,0.020122548565268517,0.13992588222026825
2_1819-01-12_p1_sn83016083_00332895096_1819011201_0808,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.4698958992958069,0.11016959697008133,0.0,0.41114911437034607
3_1819-03-23_p3_sn83016083_00332895096_1819032301_0850,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24086223542690277,0.34541019797325134,0.0,0.0,0.4030134975910187
65_1819-03-16_p3_sn83016083_00332895096_1819031601_0846,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05396246910095215,0.033555153757333755,0.025247424840927124,0.26430848240852356,0.6229264736175537
43_1819-04-20_p1_sn83016083_00332895096_1819042001_0860,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03868716582655907,0.02658000774681568,0.2508586049079895,0.6705896258354187,0.013284601271152496
23_1819-03-30_p4_sn83016083_00332895096_1819033001_0855,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12236049771308899,0.0,0.5349939465522766,0.33928364515304565,0.0
1_1819-04-06_p4_sn83016083_00332895096_1819040601_0859,599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9857293367385864,0.0,0.0,0.0,0.0
6_1819-01-26_pNone_sn85025061_00513684939_1819012601_0087,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.07580196112394333,0.9057931303977966
25_1819-05-11_p2_sn83016083_00332895096_1819051101_0873,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5483167767524719,0.02159925363957882,0.01604725606739521,0.013016033917665482,0.4010206162929535
19_1819-04-06_p4_sn83016083_00332895096_1819040601_0859,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02246413193643093,0.012554495595395565,0.23719999194145203,0.7214962840080261,0.0
36_1819-02-16_p4_sn83016083_00332895096_1819021601_0831,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024232642725110054,0.01434329804033041,0.010387478396296501,0.0,0.9426275491714478
5_1819-04-27_p3_sn83016083_00332895096_1819042701_0866,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.9780803918838501,0.0
24_1819-01-12_p3_sn83016083_00332895096_1819011201_0810,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9248071908950806,0.026563182473182678,0.019552739337086678,0.015812087804079056,0.013264784589409828
17_1819-10-26_p3_sn85025061_00513684939_1819102601_0238,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4641224443912506,0.014044289477169514,0.010390971787273884,0.0,0.5030592083930969
5_1819-03-02_p1_sn83016083_00332895096_1819030201_0836,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8116980195045471,0.1477597951889038,0.0,0.035055652260780334,0.0
4_1819-02-23_p1_sn83016083_00332895096_1819022301_0832,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.9850836992263794
20_1819-02-23_p1_sn83016083_00332895096_1819022301_0832,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018018551170825958,0.010188615880906582,0.701335072517395,0.2654787302017212,0.0
3_1819-06-01_p3_sn85025061_00513684939_1819060101_0158,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02149065211415291,0.42809560894966125,0.011025123298168182,0.5319228768348694,0.0
8_1819-02-23_p2_sn83016083_00332895096_1819022301_0833,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.7831162810325623,0.20845843851566315,0.0
46_1819-02-02_p3_sn83016083_00332895096_1819020201_0822,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03535407781600952,0.021400675177574158,0.3792879581451416,0.19244994223117828,0.37150734663009644
4_1819-03-09_p4_sn83016083_00332895096_1819030901_0843,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.9834584593772888,0.0
35_1819-01-26_pNone_sn85025061_00513684939_1819012601_0087,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0679076761007309,0.04977576434612274,0.035352613776922226,0.028451459482312202,0.818512499332428
11_1819-03-09_p1_sn83016083_00332895096_1819030901_0840,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9679691195487976,0.011177376843988895,0.0,0.0,0.0
27_1819-03-30_p3_sn83016083_00332895096_1819033001_0854,1315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04042116180062294,0.020520811900496483,0.5563458800315857,0.05370325222611427,0.32900890707969666
10_1819-03-02_p3_sn83016083_00332895096_1819030201_0838,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02587883360683918,0.10897529870271683,0.5519492626190186,0.0,0.304269015789032
27_1819-03-09_p3_sn83016083_00332895096_1819030901_0842,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.9784883856773376,0.0,0.0
8_1819-10-26_p3_sn85025061_00513684939_1819102601_0238,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3066241443157196,0.0,0.37392929196357727,0.0,0.3048643469810486
3_1819-03-30_p2_sn83016083_00332895096_1819033001_0853,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09254052489995956,0.0,0.9001756310462952,0.0,0.0
4_1819-04-27_p1_sn83016083_00332895096_1819042701_0864,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7105094790458679,0.2738240957260132,0.0,0.0,0.0
3_1819-05-25_pNone_sn85025061_00513684939_1819052501_0153,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2594824731349945,0.0,0.7273409962654114
16_1819-01-05_p1_sn83016083_00332895096_1819010501_0804,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9891605377197266,0.0,0.0,0.0,0.0
9_1819-10-26_p3_sn85025061_00513684939_1819102601_0238,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9759456515312195,0.0,0.0,0.0,0.0
49_1819-02-02_p3_sn83016083_00332895096_1819020201_0822,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013345039449632168,0.0,0.5386801362037659,0.0,0.43418094515800476
19_1819-02-02_p4_sn83016083_00332895096_1819020201_0823,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026706354692578316,0.016443507745862007,0.011908701620995998,0.5491383075714111,0.3958031237125397
27_1819-05-25_pNone_sn85025061_00513684939_1819052501_0153,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06293509155511856,0.44868502020835876,0.4447070360183716,0.023764804005622864,0.019908025860786438
11_1819-06-01_p3_sn85025061_00513684939_1819060101_0158,908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.33396443724632263,0.0,0.6613401174545288
5_1819-04-27_p4_sn83016083_00332895096_1819042701_0867,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013880517333745956,0.969245433807373,0.0,0.0,0.0
3_1819-04-20_p1_sn83016083_00332895096_1819042001_0860,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014445916749536991,0.0,0.0,0.674980878829956,0.2982568144798279
16_1819-03-09_p4_sn83016083_00332895096_1819030901_0843,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9386879801750183,0.021471679210662842,0.01600966416299343,0.012976123951375484,0.010854504071176052
10_1819-04-20_p3_sn83016083_00332895096_1819042001_0862,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014366974122822285,0.0,0.0,0.0,0.9624586701393127
19_1819-08-03_pNone_sn85025061_00513684939_1819080301_0191,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8261626362800598,0.013392424210906029,0.14585493505001068,0.0,0.0
11_1819-01-26_p4_sn83016083_00332895096_1819012601_0819,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017199033871293068,0.0,0.0,0.9654920101165771,0.0
5_1819-03-16_p3_sn83016083_00332895096_1819031601_0846,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9725361466407776,0.0,0.0,0.0,0.0
50_1819-03-23_p3_sn83016083_00332895096_1819032301_0850,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018216997385025024,0.011808154173195362,0.0,0.9551825523376465,0.0
5_1819-03-30_p4_sn83016083_00332895096_1819033001_0855,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01143608707934618,0.0,0.0,0.9722473621368408,0.0
36_1819-04-27_p4_sn83016083_00332895096_1819042701_0867,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.978303849697113,0.0,0.0,0.0
37_1819-03-09_p4_sn83016083_00332895096_1819030901_0843,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.602500855922699,0.3428278863430023,0.021976035088300705,0.017768619582057,0.014926595613360405
16_1819-01-12_p1_sn83016083_00332895096_1819011201_0808,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058755990117788315,0.4522359073162079,0.44535115361213684,0.023753659799695015,0.01990332268178463
12_1819-03-16_p3_sn83016083_00332895096_1819031601_0846,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.978728711605072
16_1819-01-19_p1_sn85025061_00513684939_1819011901_0080,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06928198039531708,0.04645594209432602,0.8319197297096252,0.028460077941417694,0.023882240056991577
14_1819-01-19_p1_sn85025061_00513684939_1819011901_0080,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.6262794137001038,0.24234504997730255,0.11879393458366394
5_1819-07-20_pNone_sn85025061_00513684939_1819072001_0180,1026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.13936100900173187,0.700588583946228,0.0,0.15739384293556213
7_1819-08-31_pNone_sn85025061_00513684939_1819083101_0207,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186636783182621,0.012978136539459229,0.0,0.9518737196922302,0.0
21_1819-02-16_p4_sn83016083_00332895096_1819021601_0831,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9577006697654724,0.014945413917303085,0.010991348884999752,0.0,0.0
13_1819-01-19_p3_sn83016083_00332895096_1819011901_0814,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01686696894466877,0.010516117326915264,0.0,0.0,0.9587372541427612
1_1819-08-17_pNone_sn85025061_00513684939_1819081701_0198,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011363189667463303,0.0,0.40842336416244507,0.0,0.5684876441955566
4_1819-10-26_p3_sn85025061_00513684939_1819102601_0238,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.985783040523529,0.0
8_1819-05-04_p1_sn83016083_00332895096_1819050401_0868,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6394621133804321,0.0,0.07706211507320404,0.27020397782325745,0.0
6_1819-03-30_p1_sn83016083_00332895096_1819033001_0852,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4577159583568573,0.49829328060150146,0.017798062413930893,0.014240771532058716,0.011951913125813007
30_1819-01-26_pNone_sn85025061_00513684939_1819012601_0087,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031095698475837708,0.022026531398296356,0.01638905517756939,0.012967638671398163,0.917521059513092
7_1819-01-12_p4_sn83016083_00332895096_1819011201_0811,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9548889994621277,0.015885069966316223,0.011786997318267822,0.0,0.0
4_1819-01-12_pNone_sn85025061_00513684939_1819011201_0078,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5664832592010498,0.4232816994190216,0.0,0.0,0.0
7_1819-08-31_pNone_sn83016083_00332895102_1819083101_0063,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025296982377767563,0.0124472351744771,0.0,0.7516048550605774,0.20128008723258972
20_1819-05-04_p4_sn83016083_00332895096_1819050401_0871,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012943526729941368,0.3729107677936554,0.3385148048400879,0.2722170054912567,0.0
9_1819-07-20_pNone_sn85025061_00513684939_1819072001_0180,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3181113004684448,0.03895653039216995,0.030045969411730766,0.02379545569419861,0.5890907645225525
25_1819-03-09_p3_sn83016083_00332895096_1819030901_0842,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0387096107006073,0.025892771780490875,0.01957572065293789,0.9025490880012512,0.013272862881422043
7_1819-03-16_p3_sn83016083_00332895096_1819031601_0846,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018991366028785706,0.012847701087594032,0.0,0.5882184505462646,0.3706459403038025
3_1819-02-02_p1_sn83016083_00332895096_1819020201_0820,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9935465455055237,0.0,0.0,0.0,0.0
15_1819-05-04_p3_sn83016083_00332895096_1819050401_0870,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9807413220405579,0.0,0.0,0.0,0.0
11_1819-03-23_p4_sn83016083_00332895096_1819032301_0851,860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.765669584274292,0.23073582351207733,0.0
1_1819-12-28_p1_sn85025061_00513684939_1819122801_0272,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02089698240160942,0.01305957231670618,0.0,0.4307374060153961,0.5259730815887451
7_1819-01-12_pNone_sn85025061_00513684939_1819011201_0078,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4964419901371002,0.0,0.0,0.0,0.4962708353996277
40_1819-09-07_p4_sn85025061_00513684939_1819090701_0211,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04731185361742973,0.030487364158034325,0.8895055055618286,0.017771465703845024,0.014923810958862305
33_1819-04-06_p3_sn83016083_00332895096_1819040601_0858,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.9908158183097839,0.0
17_1819-05-04_p1_sn83016083_00332895096_1819050401_0868,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9875096678733826,0.0,0.0,0.0,0.0
9_1819-02-09_p2_sn83016083_00332895096_1819020901_0825,1051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31715843081474304,0.07539544999599457,0.38787776231765747,0.0,0.21860496699810028
5_1819-01-26_pNone_sn85025061_00513684939_1819012601_0085,935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.9952636361122131,0.0,0.0
