year,id,word_count,cooccur_topic2_little,cooccur_topic1_house,cooccur_topic4_range,cooccur_topic4_land,cooccur_topic3_public,smallpox_burial_cooccurrences,cooccur_topic5_would,cooccur_topic1_good,smallpox_sick_cooccurrences,smallpox_pandemic_cooccurrences,smallpox_outbreak_cooccurrences,cooccur_topic3_dollar,cooccur_topic4_black,cooccur_topic2_court,smallpox_epidemic_cooccurrences,cooccur_topic5_upon,cooccur_topic2_county,smallpox_death_cooccurrences,cooccur_topic5_great,cooccur_topic5_state,smallpox_died_cooccurrences,cooccur_topic4_township,smallpox_plague_cooccurrences,cooccur_topic4_said,cooccur_topic5_people,cooccur_topic1_time,cooccur_topic3_shall,cooccur_topic3_hundred,topic_1_prob,topic_2_prob,topic_3_prob,topic_4_prob,topic_5_prob
1830,4_1830-04-22_p2_sn84020071_00414182938_1830042201_0258,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011439868,0.00069325,0.000510346,0.0004101244,0.9972423
1830,29_1830-09-15_p4_sn87062070_0039334295A_1830091501_0105,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013498509,0.59623325,0.38123187,0.0049139555,0.004122467
1830,10_1830-05-13_p2_sn84020071_00414182938_1830051301_0270,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01920494,0.010721271,0.008091274,0.006476809,0.9555057
1830,2_1830-12-08_p1_sn87062070_0039334295A_1830120801_0150,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011014428,0.3074093,0.005085525,0.0040733195,0.67241746
1830,27_1830-09-29_p3_sn87062070_0039334295A_1830092901_0112,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017671617,0.0113505265,0.95904493,0.0064998153,0.0054331054
1830,8_1830-08-19_p1_sn84020071_00414182938_1830081901_0325,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51584864,0.0007964905,0.0005928658,0.00047581593,0.4822863
1830,13_1830-09-15_p3_sn87062070_0039334295A_1830091501_0104,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0040026614,0.7174501,0.0019978455,0.2752068,0.0013426475
1830,3_1830-07-28_p2_sn87062070_0039334295A_1830072801_0075,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12004856,0.001095309,0.20150025,0.00064610614,0.6767097
1830,5_1830-10-28_p3_sn84020071_00414182938_1830102801_0367,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3748076,0.61577314,0.0038432153,0.0030305427,0.0025454445
1830,4_1830-09-23_p2_sn84020071_00414182938_1830092301_0346,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011182755,0.00069328386,0.000512209,0.00040893542,0.9972673
1830,13_1830-11-03_p3_sn87062070_0039334295A_1830110301_0132,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042973198,0.90755665,0.020326523,0.01586049,0.013283094
1830,4_1830-02-18_p3_sn84020071_00414182938_1830021801_0223,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64092195,0.35352248,0.0022389882,0.0018032828,0.0015131837
1830,4_1830-05-12_p2_sn87062070_0039334295A_1830051201_0031,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015035942,0.0009038647,0.00067257247,0.0005387199,0.9963812
1830,11_1830-09-15_p4_sn87062070_0039334295A_1830091501_0105,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011542536,0.9738519,0.005882191,0.004744006,0.0039793486
1830,7_1830-08-04_p2_sn87062070_0039334295A_1830080401_0079,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18839312,0.00094218616,0.00068375544,0.06513267,0.7448482
1830,7_1830-06-17_p4_sn84020071_00414182938_1830061701_0292,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015279606,0.96904474,0.0063127736,0.0050947326,0.0042680176
1830,24_1830-06-09_p4_sn87062070_0039334295A_1830060901_0049,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060539257,0.7540365,0.025740262,0.020496225,0.13918777
1830,37_1830-05-12_p4_sn87062070_0039334295A_1830051201_0033,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41036752,0.24822068,0.0057575414,0.0046012243,0.33105302
1830,16_1830-04-22_p4_sn84020071_00414182938_1830042201_0260,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48907351,0.038808323,0.00080101157,0.0006435822,0.4706735
1830,26_1830-03-25_p3_sn84020071_00414182938_1830032501_0243,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83028877,0.0599658,0.044256046,0.035608165,0.029881185
1830,13_1830-05-06_p4_sn84020071_00414182938_1830050601_0268,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.735741,0.25804317,0.0025195694,0.002010878,0.0016852266
1830,18_1830-08-04_p4_sn87062070_0039334295A_1830080401_0081,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047180444,0.90398186,0.019737726,0.015820393,0.013279529
1830,2_1830-11-04_p1_sn84020071_00414182938_1830110401_0369,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032678747,0.001982345,0.0014993747,0.67491364,0.3183367
1830,16_1830-09-15_p4_sn87062070_0039334295A_1830091501_0105,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027785972,0.018461555,0.9335955,0.0109697655,0.009187244
1830,12_1830-11-17_p1_sn87062070_0039334295A_1830111701_0138,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03114874,0.021020895,0.92402977,0.012947149,0.010853398
1830,9_1830-06-30_p4_sn87062070_0039334295A_1830063001_0061,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5382571,0.10192513,0.0026901464,0.027641775,0.3294858
1830,9_1830-12-09_p3_sn84020071_00414182938_1830120901_0391,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012525157,0.008083833,0.6048879,0.004914116,0.369589
1830,14_1830-11-04_p3_sn84020071_00414182938_1830110401_0371,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039356664,0.024671545,0.017986145,0.014278484,0.9037072
1830,6_1830-11-04_p3_sn84020071_00414182938_1830110401_0371,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97547734,0.008793766,0.0063466574,0.005114451,0.0042677615
1830,3_1830-05-19_p3_sn87062070_0039334295A_1830051901_0036,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028820924,0.0110752955,0.1836558,0.00060043,0.77584755
1830,6_1830-05-19_p4_sn87062070_0039334295A_1830051901_0037,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20177983,0.0026907497,0.0020163727,0.40585145,0.38766158
1830,21_1830-09-09_p3_sn84020071_00414182938_1830090901_0339,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016278012,0.009691197,0.9635388,0.0057069147,0.0047851074
1830,1_1830-01-07_p1_sn84020071_00414182938_1830010701_0197,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00515825,0.003439947,0.98760754,0.002063673,0.0017306709
1830,24_1830-05-06_p3_sn84020071_00414182938_1830050601_0267,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32288545,0.053102065,0.06469735,0.0015332969,0.5577818
1830,24_1830-04-01_p2_sn84020071_00414182938_1830040101_0246,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04209862,0.27209634,0.24129315,0.0013839306,0.44312793
1830,4_1830-04-21_p1_sn87062070_0039334295A_1830042101_0018,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014456556,0.0009403089,0.0007140267,0.00057036086,0.9963296
1830,36_1830-07-28_p4_sn87062070_0039334295A_1830072801_0077,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02284545,0.9526642,0.009894063,0.007955651,0.0066406317
1830,23_1830-04-01_p1_sn84020071_00414182938_1830040101_0245,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9520695,0.016583713,0.01263896,0.010169074,0.008538766
1830,9_1830-02-25_p4_sn84020071_00414182938_1830022501_0228,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08903214,0.0011525959,0.031246867,0.0006837597,0.8778846
1830,5_1830-04-14_p1_sn87062070_0039334295A_1830041401_0014,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015153734,0.00090813095,0.0006827583,0.00055069954,0.996343
1830,2_1830-08-25_p1_sn87062070_0039334295A_1830082501_0090,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33075476,0.0015595136,0.05976934,0.39948803,0.20842834
1830,9_1830-05-26_p2_sn87062070_0039334295A_1830052601_0039,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5116462,0.005375914,0.003982707,0.003169693,0.47582552
1830,15_1830-07-21_p4_sn87062070_0039334295A_1830072101_0073,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6561259,0.0037414809,0.002816337,0.002264957,0.33505133
1830,10_1830-06-09_p3_sn87062070_0039334295A_1830060901_0048,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98159176,0.0065148994,0.0048126047,0.0038491618,0.003231632
1830,10_1830-11-11_p1_sn84020071_00414182938_1830111101_0373,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009105928,0.0058038086,0.3628954,0.0034787818,0.6187161
1830,10_1830-06-23_p3_sn87062070_0039334295A_1830062301_0056,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22664659,0.52919936,0.24017939,0.002161758,0.0018129441
1830,1_1830-05-13_p1_sn84020071_00414182938_1830051301_0269,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0051042303,0.0034212258,0.9876818,0.0020625137,0.0017303296
1830,17_1830-12-09_p4_sn84020071_00414182938_1830120901_0392,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025448322,0.95139235,0.009368512,0.0074985493,0.006292286
1830,3_1830-09-30_p4_sn84020071_00414182938_1830093001_0352,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023346988,0.6390898,0.3570517,0.0008287402,0.00069508527
1830,7_1830-02-25_p1_sn84020071_00414182938_1830022501_0225,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61667025,0.00090586045,0.0006742408,0.14598896,0.23576069
1830,7_1830-09-30_p1_sn84020071_00414182938_1830093001_0349,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00983135,0.0056184833,0.9783133,0.0033907744,0.0028460526
1830,16_1830-04-21_p4_sn87062070_0039334295A_1830042101_0021,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1953245,0.0008631633,0.00064254,0.13710606,0.6660637
1830,4_1830-09-08_p1_sn87062070_0039334295A_1830090801_0098,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99407905,0.0020665096,0.0015552599,0.0012502192,0.0010489901
1830,41_1830-11-04_p3_sn84020071_00414182938_1830110401_0371,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9515355,0.01698506,0.012743628,0.010186079,0.008549678
1830,11_1830-10-07_p3_sn84020071_00414182938_1830100701_0355,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06523987,0.9287498,0.0024221262,0.0019514574,0.0016367111
1830,4_1830-12-01_p4_sn87062070_0039334295A_1830120101_0149,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26822415,0.002286457,0.001693887,0.0238441,0.7039514
1830,1_1830-11-17_p3_sn87062070_0039334295A_1830111701_0140,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14405909,0.0028996551,0.584647,0.001740702,0.26665354
1830,3_1830-04-29_p2_sn84020071_00414182938_1830042901_0262,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013055071,0.00076547795,0.68745834,0.009499716,0.3009709
1830,18_1830-12-16_p4_sn84020071_00414182938_1830121601_0396,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019558105,0.9668781,0.0008953992,0.0007162734,0.029554345
1830,7_1830-10-14_p3_sn84020071_00414182938_1830101401_0359,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08161398,0.00066360494,0.045674272,0.00038978318,0.8716583
1830,21_1830-08-18_p4_sn87062070_0039334295A_1830081801_0089,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47053155,0.52515274,0.001745861,0.0013981975,0.0011717018
1830,32_1830-03-04_p3_sn84020071_00414182938_1830030401_0231,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017048951,0.010651954,0.31111157,0.0061882045,0.6549994
1830,7_1830-04-28_p2_sn87062070_0039334295A_1830042801_0023,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015368381,0.028598385,0.2997648,0.0005283371,0.66957164
1830,11_1830-03-04_p4_sn84020071_00414182938_1830030401_0232,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9215758,0.0016263446,0.07500245,0.0009766145,0.00081876
1830,1_1830-03-18_p1_sn84020071_00414182938_1830031801_0237,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00589105,0.003933744,0.9858126,0.0023725545,0.0019900484
1830,1_1830-09-08_p3_sn87062070_0039334295A_1830090801_0100,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003465239,0.10912506,0.0014174891,0.0011336101,0.8848586
1830,1_1830-02-25_p4_sn84020071_00414182938_1830022501_0228,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0074117,0.20170057,0.7857463,0.0027991645,0.0023423654
1830,3_1830-12-16_p3_sn84020071_00414182938_1830121601_0395,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012620088,0.972209,0.006129894,0.004920963,0.004120049
1830,7_1830-11-11_p4_sn84020071_00414182938_1830111101_0376,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004960282,0.98917973,0.0023685724,0.0018990976,0.0015923836
1830,22_1830-09-29_p3_sn87062070_0039334295A_1830092901_0112,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024121463,0.3669941,0.011903405,0.009498933,0.5874821
1830,20_1830-12-22_p4_sn87062070_0039334295A_1830122201_0161,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7902246,0.023366844,0.00087688153,0.18493938,0.00059226964
1830,3_1830-08-04_p1_sn87062070_0039334295A_1830080401_0078,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98042005,0.0070321565,0.0050649843,0.0040697353,0.0034130807
1830,8_1830-12-02_p4_sn84020071_00414182938_1830120201_0388,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2393004,0.40502548,0.35157663,0.0022288915,0.0018686528
1830,34_1830-09-30_p3_sn84020071_00414182938_1830093001_0351,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026609408,0.013135367,0.9456906,0.007922391,0.0066422867
1830,7_1830-11-03_p2_sn87062070_0039334295A_1830110301_0131,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015204133,0.0009740252,0.00072718185,0.00058453856,0.9961938
1830,2_1830-09-23_p2_sn84020071_00414182938_1830092301_0346,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012373127,0.0006994385,0.0005228099,0.00041973178,0.98598486
1830,28_1830-04-21_p4_sn87062070_0039334295A_1830042101_0021,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060096487,0.8665451,0.029733105,0.023719927,0.019905357
1830,21_1830-10-07_p1_sn84020071_00414182938_1830100701_0353,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81476754,0.029156895,0.022138659,0.017806297,0.11613058
1830,4_1830-10-27_p4_sn87062070_0039334295A_1830102701_0129,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17094459,0.8164838,0.0050879708,0.0040692603,0.0034142854
1830,6_1830-04-08_p3_sn84020071_00414182938_1830040801_0251,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41208267,0.0023247637,0.5830471,0.0013843758,0.0011610544
1830,5_1830-12-01_p3_sn87062070_0039334295A_1830120101_0148,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0038985233,0.09325377,0.076590285,0.085302845,0.74095464
1830,6_1830-06-30_p4_sn87062070_0039334295A_1830063001_0061,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002587496,0.0016200086,0.42335072,0.0009769287,0.5714649
1830,43_1830-08-25_p4_sn87062070_0039334295A_1830082501_0093,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011163164,0.9746956,0.005697871,0.004591815,0.0038515332
1830,26_1830-06-30_p4_sn87062070_0039334295A_1830063001_0061,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611426,0.0040812152,0.003066034,0.07946169,0.30196512
1830,17_1830-12-01_p1_sn87062070_0039334295A_1830120101_0146,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057669356,0.039444085,0.8592867,0.023695834,0.019903984
1830,28_1830-04-01_p3_sn84020071_00414182938_1830040101_0247,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22829448,0.75916594,0.0050517786,0.0040743235,0.0034134774
1830,13_1830-09-29_p3_sn87062070_0039334295A_1830092901_0112,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0036974237,0.0025230942,0.0018583535,0.9906771,0.0012440229
1830,39_1830-09-30_p4_sn84020071_00414182938_1830093001_0352,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0068512587,0.98453635,0.0034760113,0.0027947763,0.0023416055
1830,3_1830-11-10_p3_sn87062070_0039334295A_1830111001_0136,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028509589,0.0014618565,0.16520292,0.00086697104,0.8039587
1830,3_1830-01-07_p3_sn84020071_00414182938_1830010701_0199,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119554125,0.00076942676,0.0049161506,0.0004603707,0.87429994
1830,1_1830-04-14_p4_sn87062070_0039334295A_1830041401_0017,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8471008,0.0029258155,0.0022072978,0.14627191,0.0014941709
1830,13_1830-04-28_p4_sn87062070_0039334295A_1830042801_0025,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33778006,0.00085975946,0.00064503524,0.00051730097,0.6601978
1830,45_1830-08-04_p4_sn87062070_0039334295A_1830080401_0081,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014589384,0.7186255,0.2570821,0.0052753487,0.0044276556
1830,22_1830-06-10_p4_sn84020071_00414182938_1830061001_0288,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67279345,0.03387081,0.025389647,0.020417586,0.24752852
1830,7_1830-06-03_p1_sn84020071_00414182938_1830060301_0281,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3638317,0.0386141,0.00072581,0.012849171,0.5839792
1830,6_1830-12-09_p4_sn84020071_00414182938_1830120901_0392,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5020307,0.30522072,0.0012963021,0.14491,0.046542376
1830,21_1830-12-01_p4_sn87062070_0039334295A_1830120101_0149,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025815938,0.0014929285,0.0010927466,0.00088053226,0.9939522
1830,25_1830-10-07_p1_sn84020071_00414182938_1830100701_0353,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034614757,0.020055765,0.56716454,0.01188911,0.36627585
1830,5_1830-12-29_p3_sn87062070_0039334295A_1830122901_0164,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009927907,0.0064489488,0.82359266,0.003957719,0.15607272
1830,2_1830-10-13_p4_sn87062070_0039334295A_1830101301_0121,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9435807,0.0014566571,0.053353664,0.0008752552,0.00073371414
1830,21_1830-03-18_p3_sn84020071_00414182938_1830031801_0239,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2007112,0.0074209166,0.005388632,0.004322006,0.78215724
1830,26_1830-05-20_p3_sn84020071_00414182938_1830052001_0275,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4231283,0.011224349,0.008475648,0.0067816535,0.55039
